regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate,newCasesBySpecimenDateRollingSum
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-09-04,439.1,43
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-09-04,390.3,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-09-04,349.5,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-09-04,444.2,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-08-28,461.1,53
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-08-28,443.6,34
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-08-28,383.5,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-08-28,596.6,52
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-08-28,419,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-08-28,281.9,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-08-28,297.1,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-08-28,317.8,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-08-28,299.4,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-08-28,260.9,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-08-28,416.1,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2021-08-28,291,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2021-08-28,169,11
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2021-08-28,228.6,19
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2021-08-28,280.4,29
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2021-08-28,295.6,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2021-08-28,258.4,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2021-08-28,398.6,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2021-08-28,340.7,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2021-08-28,365.6,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2021-08-28,317.8,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2021-08-28,367.1,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2021-08-28,325.7,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2021-08-28,321.4,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-08-28,234.9,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-08-28,331.2,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-08-28,199.7,16
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-08-28,396.2,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-08-21,417.6,48
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-08-21,456.7,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-08-21,511.3,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-08-21,458.9,40
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-08-21,287.3,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-08-21,446.4,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-08-21,495.2,40
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-08-21,361.1,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-08-21,340.2,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-08-21,579.9,40
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-08-21,368.6,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2021-08-21,372.5,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2021-08-21,399.5,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2021-08-21,240.6,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2021-08-21,280.4,29
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2021-08-21,221.7,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2021-08-21,281.9,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2021-08-21,398.6,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2021-08-21,268.4,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2021-08-21,319.9,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2021-08-21,364.9,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2021-08-21,307.9,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2021-08-21,221.5,17
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2021-08-21,321.4,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-08-21,347.2,34
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-08-21,449.5,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-08-21,212.2,17
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-08-21,372.1,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-08-14,304.5,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-08-14,326.2,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-08-14,429.9,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-08-14,436,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-08-14,454.9,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-08-14,364.1,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-08-14,594.3,48
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-08-14,375.6,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-08-14,272.2,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-08-14,565.4,39
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-08-14,618.2,52
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2021-08-14,302.6,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2021-08-14,461,30
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2021-08-14,348.9,29
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2021-08-14,270.7,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2021-08-14,221.7,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2021-08-14,375.8,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2021-08-14,314.1,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2021-08-14,216.8,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2021-08-14,434.2,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2021-08-14,235.4,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2021-08-14,225,19
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2021-08-14,182.4,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2021-08-14,370.2,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-08-14,255.3,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-08-14,354.9,30
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-08-14,224.7,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-08-14,312.1,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-08-07,374.1,43
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-08-07,365.3,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-08-07,418.3,36
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-08-07,378.6,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-08-07,287.3,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-08-07,364.1,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-08-07,445.7,36
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-08-07,332.2,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-08-07,340.2,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-08-07,304.4,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-08-07,475.6,40
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2021-08-07,209.5,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2021-08-07,368.8,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2021-08-07,300.7,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2021-08-07,241.7,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2021-08-07,283.3,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2021-08-07,375.8,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2021-08-07,338.2,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2021-08-07,237.4,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2021-08-07,377.1,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2021-08-07,353.1,30
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2021-08-07,260.5,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2021-08-07,299.7,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2021-08-07,272.7,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-08-07,275.7,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-08-07,141.9,12
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-08-07,124.8,10
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-08-07,204.1,17
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-07-31,304.5,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-07-31,287.1,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-07-31,325.4,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-07-31,298.3,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-07-31,227.4,19
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-07-31,375.9,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-07-31,680.9,55
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-07-31,274.4,19
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-07-31,299.4,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-07-31,347.9,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-07-31,237.8,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2021-07-31,186.2,16
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2021-07-31,322.7,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2021-07-31,264.6,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2021-07-31,193.4,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2021-07-31,332.6,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2021-07-31,258.4,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2021-07-31,253.7,21
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2021-07-31,206.5,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2021-07-31,228.5,20
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2021-07-31,329.6,28
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2021-07-31,225,19
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2021-07-31,312.7,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2021-07-31,233.8,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-07-31,316.6,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-07-31,165.6,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-07-31,174.8,14
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-07-31,372.1,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-07-24,330.6,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-07-24,508.9,39
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-07-24,406.7,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-07-24,390.1,34
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-07-24,442.9,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-07-24,505.1,43
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-07-24,470.5,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-07-24,346.7,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-07-24,367.4,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-07-24,333.4,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-07-24,297.2,25
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2021-07-24,407.4,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2021-07-24,537.8,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2021-07-24,517.3,43
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2021-07-24,309.4,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2021-07-24,394.1,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2021-07-24,375.8,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2021-07-24,374.5,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2021-07-24,454.2,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2021-07-24,205.7,18
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2021-07-24,447.3,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2021-07-24,532.9,45
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2021-07-24,338.8,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2021-07-24,379.9,39
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-07-24,337,33
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-07-24,520.5,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-07-24,399.5,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-07-24,420.2,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-07-17,435,50
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-07-17,613.3,47
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-07-17,557.8,48
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-07-17,527.8,46
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-07-17,323.2,27
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-07-17,704.8,60
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-07-17,631.4,51
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-07-17,635.6,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-07-17,544.4,40
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-07-17,333.4,23
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-07-17,594.5,50
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2021-07-17,558.7,48
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2021-07-17,491.7,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2021-07-17,926.3,77
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2021-07-17,464.1,48
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2021-07-17,541.9,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2021-07-17,540.2,46
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2021-07-17,459,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2021-07-17,650.4,63
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2021-07-17,434.2,38
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2021-07-17,518,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2021-07-17,686.8,58
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2021-07-17,586.3,45
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2021-07-17,535.7,55
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-07-17,643.4,63
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-07-17,603.3,51
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-07-17,636.6,51
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-07-17,480.2,40
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-07-10,426.3,49
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-07-10,378.4,29
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-07-10,708.8,61
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-07-10,550.7,48
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-07-10,347.1,29
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-07-10,540.4,46
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-07-10,705.7,57
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-07-10,491.1,34
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-07-10,653.2,48
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-07-10,492.9,34
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-07-10,463.7,39
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001270,Sale North,msoa,2021-07-10,1105.8,95
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001271,Ashton upon Mersey North,msoa,2021-07-10,722.2,47
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001272,Sale East,msoa,2021-07-10,577.4,48
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001273,Sale Central,msoa,2021-07-10,473.8,49
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001274,Ashton upon Mersey South,msoa,2021-07-10,394.1,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001275,Partington,msoa,2021-07-10,493.2,42
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001276,Sale Moor,msoa,2021-07-10,628.2,52
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001277,Broadheath & Firsway,msoa,2021-07-10,361.3,35
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001278,West Timperley,msoa,2021-07-10,457,40
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001279,Timperley North,msoa,2021-07-10,1035.9,88
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001280,Timperley East,msoa,2021-07-10,888.1,75
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001281,Timperley South,msoa,2021-07-10,482.1,37
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001282,Altrincham East,msoa,2021-07-10,642.9,66
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001283,"Altrincham West, Dunham & Warburton",msoa,2021-07-10,500.4,49
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001284,Hale,msoa,2021-07-10,260.2,22
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001285,Bowdon,msoa,2021-07-10,299.6,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001286,Hale Barns,msoa,2021-07-10,372.1,31
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001259,Old Trafford,msoa,2021-07-03,382.8,44
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001260,Trafford Park West & Kingsway Park,msoa,2021-07-03,691.5,53
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001261,Gorse Hill,msoa,2021-07-03,813.4,70
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001262,Firswood,msoa,2021-07-03,516.3,45
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001263,Davyhulme,msoa,2021-07-03,634.4,53
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001264,Trafford Park East & Sevenways,msoa,2021-07-03,552.1,47
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001265,Flixton & Moorside,msoa,2021-07-03,606.7,49
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001266,Lostock & Stretford Meadows,msoa,2021-07-03,375.6,26
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001267,Urmston East,msoa,2021-07-03,435.5,32
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001268,Urmston West,msoa,2021-07-03,347.9,24
E12000002,North West,E08000009,Trafford,E08000009,Trafford,E02001269,Stretford East,msoa,2021-07-03,594.5,50
