areaCode,areaName,areaType,date,hospitalCases
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-24,159
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-23,159
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-22,150
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-21,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-20,143
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-19,151
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-18,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-17,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-16,129
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-15,133
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-14,138
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-13,137
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-12,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-11,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-10,126
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-09,120
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-08,129
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-07,132
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-06,134
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-05,138
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-04,138
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-03,127
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-02,123
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-10-01,122
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-30,126
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-29,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-28,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-27,140
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-26,137
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-25,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-24,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-23,147
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-22,152
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-21,149
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-20,155
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-19,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-18,150
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-17,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-16,140
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-15,140
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-14,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-13,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-12,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-11,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-10,150
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-09,143
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-08,148
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-07,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-06,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-05,145
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-04,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-03,150
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-02,149
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-09-01,150
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-31,160
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-30,150
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-29,151
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-28,144
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-27,143
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-26,148
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-25,156
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-24,159
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-23,172
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-22,161
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-21,159
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-20,153
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-19,153
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-18,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-17,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-16,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-15,136
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-14,133
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-13,143
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-12,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-11,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-10,153
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-09,160
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-08,144
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-07,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-06,145
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-05,151
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-04,151
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-03,150
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-02,144
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-08-01,143
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-31,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-30,154
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-29,144
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-28,143
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-27,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-26,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-25,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-24,145
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-23,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-22,140
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-21,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-20,139
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-19,131
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-18,130
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-17,131
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-16,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-15,144
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-14,138
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-13,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-12,143
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-11,130
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-10,122
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-09,125
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-08,118
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-07,111
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-06,116
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-05,114
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-04,111
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-03,102
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-02,99
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-07-01,101
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-30,109
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-29,111
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-28,111
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-27,104
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-26,104
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-25,98
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-24,96
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-23,98
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-22,95
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-21,87
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-20,84
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-19,84
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-18,84
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-17,80
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-16,81
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-15,64
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-14,58
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-13,57
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-12,45
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-11,52
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-10,48
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-09,44
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-08,44
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-07,49
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-06,44
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-05,36
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-04,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-03,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-02,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-06-01,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-31,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-30,23
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-29,23
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-28,21
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-27,26
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-26,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-25,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-24,25
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-23,22
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-22,24
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-21,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-20,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-19,30
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-18,28
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-17,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-16,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-15,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-14,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-13,24
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-12,34
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-11,29
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-10,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-09,26
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-08,27
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-07,25
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-06,26
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-05,29
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-04,47
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-03,30
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-02,31
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-05-01,32
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-30,34
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-29,37
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-28,39
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-27,43
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-26,47
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-25,47
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-24,48
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-23,50
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-22,53
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-21,58
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-20,66
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-19,71
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-18,72
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-17,70
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-16,75
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-15,82
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-14,91
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-13,94
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-12,97
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-11,97
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-10,100
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-09,101
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-08,100
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-07,104
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-06,110
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-05,112
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-04,110
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-03,112
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-02,115
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-04-01,122
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-31,107
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-30,113
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-29,116
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-28,115
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-27,108
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-26,110
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-25,107
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-24,110
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-23,124
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-22,130
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-21,125
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-20,125
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-19,129
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-18,132
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-17,140
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-16,146
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-15,150
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-14,149
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-13,144
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-12,151
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-11,160
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-10,159
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-09,158
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-08,164
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-07,155
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-06,154
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-05,159
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-04,173
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-03,188
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-02,190
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-03-01,203
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-28,200
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-27,201
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-26,211
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-25,240
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-24,246
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-23,241
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-22,257
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-21,249
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-20,238
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-19,255
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-18,271
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-17,269
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-16,273
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-15,288
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-14,292
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-13,282
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-12,292
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-11,307
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-10,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-09,303
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-08,313
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-07,304
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-06,303
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-05,325
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-04,329
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-03,343
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-02,359
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-02-01,386
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-31,368
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-30,375
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-29,371
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-28,375
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-27,361
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-26,375
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-25,371
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-24,337
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-23,312
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-22,317
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-21,351
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-20,319
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-19,309
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-18,317
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-17,313
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-16,307
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-15,324
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-14,320
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-13,320
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-12,325
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-11,350
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-10,318
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-09,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-08,319
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-07,322
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-06,306
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-05,292
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-04,284
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-03,270
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-02,252
R0A,Manchester University NHS Foundation Trust,nhsTrust,2021-01-01,260
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-31,266
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-30,265
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-29,270
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-28,269
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-27,256
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-26,248
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-25,242
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-24,252
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-23,250
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-22,257
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-21,263
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-20,252
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-19,232
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-18,234
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-17,226
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-16,225
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-15,232
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-14,247
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-13,240
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-12,235
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-11,232
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-10,233
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-09,237
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-08,233
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-07,246
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-06,242
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-05,232
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-04,237
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-03,251
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-02,253
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-12-01,268
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-30,278
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-29,266
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-28,276
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-27,266
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-26,272
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-25,272
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-24,276
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-23,290
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-22,265
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-21,267
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-20,279
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-19,294
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-18,295
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-17,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-16,302
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-15,283
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-14,271
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-13,259
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-12,260
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-11,260
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-10,279
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-09,270
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-08,257
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-07,248
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-06,246
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-05,239
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-04,239
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-03,263
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-02,256
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-11-01,253
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-31,244
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-30,207
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-29,199
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-28,201
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-27,207
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-26,209
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-25,178
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-24,158
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-23,149
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-22,135
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-21,141
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-20,157
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-19,156
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-18,142
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-17,138
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-16,131
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-15,133
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-14,132
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-13,125
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-12,119
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-11,117
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-10,103
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-09,92
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-08,95
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-07,103
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-06,98
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-05,89
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-04,77
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-03,73
R0A,Manchester University NHS Foundation Trust,nhsTrust,2020-10-02,70
