areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E08000009,Trafford,ltla,2022-01-14,45_49,11,160,936.5
E08000009,Trafford,ltla,2022-01-14,50_54,9,146,863.1
E08000009,Trafford,ltla,2022-01-14,55_59,12,141,873.1
E08000009,Trafford,ltla,2022-01-14,60+,37,312,572.9
E08000009,Trafford,ltla,2022-01-14,60_64,10,82,630
E08000009,Trafford,ltla,2022-01-14,65_69,8,77,712.3
E08000009,Trafford,ltla,2022-01-14,70_74,5,47,440.4
E08000009,Trafford,ltla,2022-01-14,75_79,7,40,514.6
E08000009,Trafford,ltla,2022-01-14,80_84,3,36,600
E08000009,Trafford,ltla,2022-01-14,85_89,2,16,422.9
E08000009,Trafford,ltla,2022-01-14,90+,2,14,582.4
E08000009,Trafford,ltla,2022-01-14,unassigned,0,0,NA
E08000009,Trafford,ltla,2022-01-13,00_04,17,113,803.5
E08000009,Trafford,ltla,2022-01-13,00_59,284,2390,1305.1
E08000009,Trafford,ltla,2022-01-13,05_09,40,293,1769.5
E08000009,Trafford,ltla,2022-01-13,10_14,31,272,1607.9
E08000009,Trafford,ltla,2022-01-13,15_19,11,170,1247.2
E08000009,Trafford,ltla,2022-01-13,20_24,21,137,1303
E08000009,Trafford,ltla,2022-01-13,25_29,23,173,1382.2
E08000009,Trafford,ltla,2022-01-13,30_34,21,212,1474.1
E08000009,Trafford,ltla,2022-01-13,35_39,32,251,1460.4
E08000009,Trafford,ltla,2022-01-13,40_44,27,253,1470.5
E08000009,Trafford,ltla,2022-01-13,45_49,20,184,1077
E08000009,Trafford,ltla,2022-01-13,50_54,21,178,1052.3
E08000009,Trafford,ltla,2022-01-13,55_59,20,154,953.6
E08000009,Trafford,ltla,2022-01-13,60+,41,341,626.2
E08000009,Trafford,ltla,2022-01-13,60_64,12,94,722.2
E08000009,Trafford,ltla,2022-01-13,65_69,9,82,758.6
E08000009,Trafford,ltla,2022-01-13,70_74,5,53,496.6
E08000009,Trafford,ltla,2022-01-13,75_79,3,41,527.5
E08000009,Trafford,ltla,2022-01-13,80_84,4,37,616.7
E08000009,Trafford,ltla,2022-01-13,85_89,2,19,502.2
E08000009,Trafford,ltla,2022-01-13,90+,6,15,624
E08000009,Trafford,ltla,2022-01-13,unassigned,0,0,NA
E08000009,Trafford,ltla,2022-01-12,00_04,20,112,796.4
E08000009,Trafford,ltla,2022-01-12,00_59,311,2719,1484.8
E08000009,Trafford,ltla,2022-01-12,05_09,40,297,1793.7
E08000009,Trafford,ltla,2022-01-12,10_14,45,298,1761.5
E08000009,Trafford,ltla,2022-01-12,15_19,21,217,1592.1
E08000009,Trafford,ltla,2022-01-12,20_24,14,160,1521.8
E08000009,Trafford,ltla,2022-01-12,25_29,18,205,1637.9
E08000009,Trafford,ltla,2022-01-12,30_34,24,249,1731.3
E08000009,Trafford,ltla,2022-01-12,35_39,33,277,1611.7
E08000009,Trafford,ltla,2022-01-12,40_44,21,295,1714.6
E08000009,Trafford,ltla,2022-01-12,45_49,32,217,1270.2
E08000009,Trafford,ltla,2022-01-12,50_54,23,211,1247.3
E08000009,Trafford,ltla,2022-01-12,55_59,20,181,1120.8
E08000009,Trafford,ltla,2022-01-12,60+,42,376,690.4
E08000009,Trafford,ltla,2022-01-12,60_64,10,108,829.8
E08000009,Trafford,ltla,2022-01-12,65_69,12,91,841.8
E08000009,Trafford,ltla,2022-01-12,70_74,7,66,618.4
E08000009,Trafford,ltla,2022-01-12,75_79,8,43,553.2
E08000009,Trafford,ltla,2022-01-12,80_84,2,37,616.7
E08000009,Trafford,ltla,2022-01-12,85_89,1,20,528.7
E08000009,Trafford,ltla,2022-01-12,90+,2,11,457.6
E08000009,Trafford,ltla,2022-01-12,unassigned,0,0,NA
E08000009,Trafford,ltla,2022-01-11,00_04,11,113,803.5
E08000009,Trafford,ltla,2022-01-11,00_59,348,3200,1747.5
E08000009,Trafford,ltla,2022-01-11,05_09,44,310,1872.2
E08000009,Trafford,ltla,2022-01-11,10_14,49,325,1921.1
E08000009,Trafford,ltla,2022-01-11,15_19,27,254,1863.5
E08000009,Trafford,ltla,2022-01-11,20_24,23,213,2025.9
E08000009,Trafford,ltla,2022-01-11,25_29,23,274,2189.2
E08000009,Trafford,ltla,2022-01-11,30_34,30,295,2051.2
E08000009,Trafford,ltla,2022-01-11,35_39,40,323,1879.3
E08000009,Trafford,ltla,2022-01-11,40_44,39,362,2104
E08000009,Trafford,ltla,2022-01-11,45_49,24,248,1451.7
E08000009,Trafford,ltla,2022-01-11,50_54,21,254,1501.5
E08000009,Trafford,ltla,2022-01-11,55_59,17,229,1418
E08000009,Trafford,ltla,2022-01-11,60+,35,467,857.5
E08000009,Trafford,ltla,2022-01-11,60_64,9,142,1091
E08000009,Trafford,ltla,2022-01-11,65_69,9,105,971.3
E08000009,Trafford,ltla,2022-01-11,70_74,5,80,749.6
E08000009,Trafford,ltla,2022-01-11,75_79,5,54,694.7
E08000009,Trafford,ltla,2022-01-11,80_84,5,38,633.3
E08000009,Trafford,ltla,2022-01-11,85_89,1,28,740.2
E08000009,Trafford,ltla,2022-01-11,90+,1,20,831.9
E08000009,Trafford,ltla,2022-01-11,unassigned,0,0,NA
E08000009,Trafford,ltla,2022-01-10,00_04,29,131,931.5
E08000009,Trafford,ltla,2022-01-10,00_59,445,3874,2115.5
E08000009,Trafford,ltla,2022-01-10,05_09,58,324,1956.8
E08000009,Trafford,ltla,2022-01-10,10_14,44,340,2009.8
E08000009,Trafford,ltla,2022-01-10,15_19,36,313,2296.4
E08000009,Trafford,ltla,2022-01-10,20_24,20,270,2568
E08000009,Trafford,ltla,2022-01-10,25_29,37,365,2916.3
E08000009,Trafford,ltla,2022-01-10,30_34,44,379,2635.2
E08000009,Trafford,ltla,2022-01-10,35_39,50,381,2216.8
E08000009,Trafford,ltla,2022-01-10,40_44,45,423,2458.6
E08000009,Trafford,ltla,2022-01-10,45_49,37,323,1890.7
E08000009,Trafford,ltla,2022-01-10,50_54,22,342,2021.8
E08000009,Trafford,ltla,2022-01-10,55_59,23,283,1752.4
E08000009,Trafford,ltla,2022-01-10,60+,59,599,1099.9
E08000009,Trafford,ltla,2022-01-10,60_64,15,201,1544.4
E08000009,Trafford,ltla,2022-01-10,65_69,15,132,1221.1
E08000009,Trafford,ltla,2022-01-10,70_74,7,100,936.9
E08000009,Trafford,ltla,2022-01-10,75_79,7,67,862
E08000009,Trafford,ltla,2022-01-10,80_84,9,42,700
E08000009,Trafford,ltla,2022-01-10,85_89,4,35,925.2
E08000009,Trafford,ltla,2022-01-10,90+,2,22,915.1
E08000009,Trafford,ltla,2022-01-10,unassigned,0,1,NA
E08000009,Trafford,ltla,2022-01-09,00_04,15,127,903.1
E08000009,Trafford,ltla,2022-01-09,00_59,315,4235,2312.7
E08000009,Trafford,ltla,2022-01-09,05_09,39,312,1884.3
E08000009,Trafford,ltla,2022-01-09,10_14,45,344,2033.5
E08000009,Trafford,ltla,2022-01-09,15_19,29,316,2318.4
E08000009,Trafford,ltla,2022-01-09,20_24,14,327,3110.1
E08000009,Trafford,ltla,2022-01-09,25_29,18,421,3363.7
E08000009,Trafford,ltla,2022-01-09,30_34,24,429,2982.9
E08000009,Trafford,ltla,2022-01-09,35_39,28,429,2496.1
E08000009,Trafford,ltla,2022-01-09,40_44,42,462,2685.3
E08000009,Trafford,ltla,2022-01-09,45_49,20,364,2130.6
E08000009,Trafford,ltla,2022-01-09,50_54,22,396,2341
E08000009,Trafford,ltla,2022-01-09,55_59,19,308,1907.2
E08000009,Trafford,ltla,2022-01-09,60+,48,681,1250.5
E08000009,Trafford,ltla,2022-01-09,60_64,10,224,1721.1
E08000009,Trafford,ltla,2022-01-09,65_69,15,152,1406.1
E08000009,Trafford,ltla,2022-01-09,70_74,6,120,1124.3
E08000009,Trafford,ltla,2022-01-09,75_79,4,68,874.8
E08000009,Trafford,ltla,2022-01-09,80_84,8,48,800
E08000009,Trafford,ltla,2022-01-09,85_89,5,42,1110.2
E08000009,Trafford,ltla,2022-01-09,90+,0,27,1123.1
E08000009,Trafford,ltla,2022-01-09,unassigned,0,1,NA
E08000009,Trafford,ltla,2022-01-08,00_04,13,133,945.7
E08000009,Trafford,ltla,2022-01-08,00_59,306,4507,2461.2
E08000009,Trafford,ltla,2022-01-08,05_09,35,308,1860.1
E08000009,Trafford,ltla,2022-01-08,10_14,20,334,1974.3
E08000009,Trafford,ltla,2022-01-08,15_19,26,344,2523.8
E08000009,Trafford,ltla,2022-01-08,20_24,14,368,3500.1
E08000009,Trafford,ltla,2022-01-08,25_29,28,463,3699.3
E08000009,Trafford,ltla,2022-01-08,30_34,29,461,3205.4
E08000009,Trafford,ltla,2022-01-08,35_39,29,467,2717.2
E08000009,Trafford,ltla,2022-01-08,40_44,38,487,2830.6
E08000009,Trafford,ltla,2022-01-08,45_49,16,396,2318
E08000009,Trafford,ltla,2022-01-08,50_54,28,421,2488.8
E08000009,Trafford,ltla,2022-01-08,55_59,30,325,2012.5
E08000009,Trafford,ltla,2022-01-08,60+,50,730,1340.5
E08000009,Trafford,ltla,2022-01-08,60_64,16,243,1867.1
E08000009,Trafford,ltla,2022-01-08,65_69,9,163,1507.9
E08000009,Trafford,ltla,2022-01-08,70_74,12,133,1246.1
E08000009,Trafford,ltla,2022-01-08,75_79,6,78,1003.5
E08000009,Trafford,ltla,2022-01-08,80_84,5,43,716.7
E08000009,Trafford,ltla,2022-01-08,85_89,1,43,1136.7
E08000009,Trafford,ltla,2022-01-08,90+,1,27,1123.1
E08000009,Trafford,ltla,2022-01-08,unassigned,0,1,NA
E08000009,Trafford,ltla,2022-01-07,00_04,8,128,910.2
E08000009,Trafford,ltla,2022-01-07,00_59,381,4626,2526.2
E08000009,Trafford,ltla,2022-01-07,05_09,37,291,1757.5
E08000009,Trafford,ltla,2022-01-07,10_14,38,333,1968.4
E08000009,Trafford,ltla,2022-01-07,15_19,20,346,2538.5
E08000009,Trafford,ltla,2022-01-07,20_24,31,383,3642.8
E08000009,Trafford,ltla,2022-01-07,25_29,26,476,3803.1
E08000009,Trafford,ltla,2022-01-07,30_34,40,482,3351.4
E08000009,Trafford,ltla,2022-01-07,35_39,39,487,2833.5
E08000009,Trafford,ltla,2022-01-07,40_44,41,506,2941
E08000009,Trafford,ltla,2022-01-07,45_49,35,423,2476
E08000009,Trafford,ltla,2022-01-07,50_54,41,432,2553.8
E08000009,Trafford,ltla,2022-01-07,55_59,25,339,2099.2
E08000009,Trafford,ltla,2022-01-07,60+,66,738,1355.2
E08000009,Trafford,ltla,2022-01-07,60_64,22,248,1905.5
E08000009,Trafford,ltla,2022-01-07,65_69,13,161,1489.4
E08000009,Trafford,ltla,2022-01-07,70_74,11,133,1246.1
E08000009,Trafford,ltla,2022-01-07,75_79,8,77,990.6
E08000009,Trafford,ltla,2022-01-07,80_84,4,43,716.7
E08000009,Trafford,ltla,2022-01-07,85_89,5,46,1216
E08000009,Trafford,ltla,2022-01-07,90+,3,30,1247.9
E08000009,Trafford,ltla,2022-01-07,unassigned,0,1,NA
E08000009,Trafford,ltla,2022-01-06,00_04,16,135,960
E08000009,Trafford,ltla,2022-01-06,00_59,613,4881,2665.5
E08000009,Trafford,ltla,2022-01-06,05_09,44,290,1751.4
E08000009,Trafford,ltla,2022-01-06,10_14,57,330,1950.7
E08000009,Trafford,ltla,2022-01-06,15_19,58,363,2663.2
E08000009,Trafford,ltla,2022-01-06,20_24,44,408,3880.5
E08000009,Trafford,ltla,2022-01-06,25_29,55,516,4122.7
E08000009,Trafford,ltla,2022-01-06,30_34,58,506,3518.3
E08000009,Trafford,ltla,2022-01-06,35_39,58,532,3095.4
E08000009,Trafford,ltla,2022-01-06,40_44,69,537,3121.2
E08000009,Trafford,ltla,2022-01-06,45_49,53,451,2639.9
E08000009,Trafford,ltla,2022-01-06,50_54,54,436,2577.4
E08000009,Trafford,ltla,2022-01-06,55_59,47,377,2334.5
E08000009,Trafford,ltla,2022-01-06,60+,76,795,1459.8
E08000009,Trafford,ltla,2022-01-06,60_64,26,265,2036.1
E08000009,Trafford,ltla,2022-01-06,65_69,18,179,1655.9
E08000009,Trafford,ltla,2022-01-06,70_74,18,143,1339.8
E08000009,Trafford,ltla,2022-01-06,75_79,5,85,1093.5
E08000009,Trafford,ltla,2022-01-06,80_84,4,46,766.7
E08000009,Trafford,ltla,2022-01-06,85_89,3,49,1295.3
E08000009,Trafford,ltla,2022-01-06,90+,2,28,1164.7
E08000009,Trafford,ltla,2022-01-06,unassigned,0,2,NA
E08000009,Trafford,ltla,2022-01-05,00_04,21,138,981.3
E08000009,Trafford,ltla,2022-01-05,00_59,792,5056,2761
E08000009,Trafford,ltla,2022-01-05,05_09,53,277,1672.9
E08000009,Trafford,ltla,2022-01-05,10_14,72,310,1832.5
E08000009,Trafford,ltla,2022-01-05,15_19,58,350,2567.9
E08000009,Trafford,ltla,2022-01-05,20_24,67,451,4289.5
E08000009,Trafford,ltla,2022-01-05,25_29,87,550,4394.4
E08000009,Trafford,ltla,2022-01-05,30_34,70,547,3803.4
E08000009,Trafford,ltla,2022-01-05,35_39,79,567,3299
E08000009,Trafford,ltla,2022-01-05,40_44,88,548,3185.1
E08000009,Trafford,ltla,2022-01-05,45_49,63,467,2733.6
E08000009,Trafford,ltla,2022-01-05,50_54,66,460,2719.3
E08000009,Trafford,ltla,2022-01-05,55_59,68,391,2421.2
E08000009,Trafford,ltla,2022-01-05,60+,133,848,1557.2
E08000009,Trafford,ltla,2022-01-05,60_64,44,279,2143.7
E08000009,Trafford,ltla,2022-01-05,65_69,26,188,1739.1
E08000009,Trafford,ltla,2022-01-05,70_74,21,147,1377.3
E08000009,Trafford,ltla,2022-01-05,75_79,19,97,1247.9
E08000009,Trafford,ltla,2022-01-05,80_84,3,53,883.3
E08000009,Trafford,ltla,2022-01-05,85_89,9,55,1453.9
E08000009,Trafford,ltla,2022-01-05,90+,11,29,1206.3
E08000009,Trafford,ltla,2022-01-05,unassigned,0,2,NA
E08000009,Trafford,ltla,2022-01-04,00_04,29,136,967.1
E08000009,Trafford,ltla,2022-01-04,00_59,1022,5312,2900.8
E08000009,Trafford,ltla,2022-01-04,05_09,58,271,1636.7
E08000009,Trafford,ltla,2022-01-04,10_14,64,303,1791.1
E08000009,Trafford,ltla,2022-01-04,15_19,86,369,2707.3
E08000009,Trafford,ltla,2022-01-04,20_24,80,489,4650.9
E08000009,Trafford,ltla,2022-01-04,25_29,114,604,4825.8
E08000009,Trafford,ltla,2022-01-04,30_34,114,592,4116.3
E08000009,Trafford,ltla,2022-01-04,35_39,98,592,3444.5
E08000009,Trafford,ltla,2022-01-04,40_44,100,575,3342.1
E08000009,Trafford,ltla,2022-01-04,45_49,99,509,2979.4
E08000009,Trafford,ltla,2022-01-04,50_54,109,487,2878.9
E08000009,Trafford,ltla,2022-01-04,55_59,71,385,2384
E08000009,Trafford,ltla,2022-01-04,60+,167,913,1676.5
E08000009,Trafford,ltla,2022-01-04,60_64,68,303,2328.1
E08000009,Trafford,ltla,2022-01-04,65_69,36,196,1813.1
E08000009,Trafford,ltla,2022-01-04,70_74,25,156,1461.6
E08000009,Trafford,ltla,2022-01-04,75_79,18,99,1273.6
E08000009,Trafford,ltla,2022-01-04,80_84,9,66,1100
E08000009,Trafford,ltla,2022-01-04,85_89,8,60,1586
E08000009,Trafford,ltla,2022-01-04,90+,3,33,1372.7
E08000009,Trafford,ltla,2022-01-04,unassigned,1,3,NA
E08000009,Trafford,ltla,2022-01-03,00_04,25,121,860.4
E08000009,Trafford,ltla,2022-01-03,00_59,806,5088,2778.5
E08000009,Trafford,ltla,2022-01-03,05_09,46,256,1546.1
E08000009,Trafford,ltla,2022-01-03,10_14,48,283,1672.9
E08000009,Trafford,ltla,2022-01-03,15_19,39,334,2450.5
E08000009,Trafford,ltla,2022-01-03,20_24,77,474,4508.3
E08000009,Trafford,ltla,2022-01-03,25_29,93,584,4666
E08000009,Trafford,ltla,2022-01-03,30_34,94,585,4067.6
E08000009,Trafford,ltla,2022-01-03,35_39,98,574,3339.7
E08000009,Trafford,ltla,2022-01-03,40_44,84,569,3307.2
E08000009,Trafford,ltla,2022-01-03,45_49,78,494,2891.6
E08000009,Trafford,ltla,2022-01-03,50_54,76,439,2595.2
E08000009,Trafford,ltla,2022-01-03,55_59,48,375,2322.1
E08000009,Trafford,ltla,2022-01-03,60+,141,887,1628.8
E08000009,Trafford,ltla,2022-01-03,60_64,38,282,2166.7
E08000009,Trafford,ltla,2022-01-03,65_69,35,191,1766.9
E08000009,Trafford,ltla,2022-01-03,70_74,27,160,1499.1
E08000009,Trafford,ltla,2022-01-03,75_79,8,92,1183.6
E08000009,Trafford,ltla,2022-01-03,80_84,15,64,1066.7
E08000009,Trafford,ltla,2022-01-03,85_89,11,59,1559.6
E08000009,Trafford,ltla,2022-01-03,90+,7,39,1622.3
E08000009,Trafford,ltla,2022-01-03,unassigned,0,2,NA
E08000009,Trafford,ltla,2022-01-02,00_04,21,112,796.4
E08000009,Trafford,ltla,2022-01-02,00_59,587,5040,2752.3
E08000009,Trafford,ltla,2022-01-02,05_09,35,254,1534
E08000009,Trafford,ltla,2022-01-02,10_14,35,290,1714.3
E08000009,Trafford,ltla,2022-01-02,15_19,57,343,2516.5
E08000009,Trafford,ltla,2022-01-02,20_24,55,476,4527.3
E08000009,Trafford,ltla,2022-01-02,25_29,60,559,4466.3
E08000009,Trafford,ltla,2022-01-02,30_34,56,581,4039.8
E08000009,Trafford,ltla,2022-01-02,35_39,66,583,3392.1
E08000009,Trafford,ltla,2022-01-02,40_44,67,571,3318.8
E08000009,Trafford,ltla,2022-01-02,45_49,52,484,2833.1
E08000009,Trafford,ltla,2022-01-02,50_54,47,414,2447.4
E08000009,Trafford,ltla,2022-01-02,55_59,36,373,2309.7
E08000009,Trafford,ltla,2022-01-02,60+,97,854,1568.2
E08000009,Trafford,ltla,2022-01-02,60_64,29,282,2166.7
E08000009,Trafford,ltla,2022-01-02,65_69,26,181,1674.4
E08000009,Trafford,ltla,2022-01-02,70_74,19,149,1396
E08000009,Trafford,ltla,2022-01-02,75_79,14,95,1222.2
E08000009,Trafford,ltla,2022-01-02,80_84,3,55,916.7
E08000009,Trafford,ltla,2022-01-02,85_89,6,55,1453.9
E08000009,Trafford,ltla,2022-01-02,90+,0,37,1539.1
E08000009,Trafford,ltla,2022-01-02,unassigned,0,2,NA
E08000009,Trafford,ltla,2022-01-01,00_04,8,97,689.8
E08000009,Trafford,ltla,2022-01-01,00_59,425,4879,2664.4
E08000009,Trafford,ltla,2022-01-01,05_09,18,252,1521.9
E08000009,Trafford,ltla,2022-01-01,10_14,19,281,1661.1
E08000009,Trafford,ltla,2022-01-01,15_19,28,313,2296.4
E08000009,Trafford,ltla,2022-01-01,20_24,29,460,4375.1
E08000009,Trafford,ltla,2022-01-01,25_29,41,544,4346.4
E08000009,Trafford,ltla,2022-01-01,30_34,50,562,3907.7
E08000009,Trafford,ltla,2022-01-01,35_39,49,571,3322.3
E08000009,Trafford,ltla,2022-01-01,40_44,57,545,3167.7
E08000009,Trafford,ltla,2022-01-01,45_49,43,483,2827.2
E08000009,Trafford,ltla,2022-01-01,50_54,39,400,2364.6
E08000009,Trafford,ltla,2022-01-01,55_59,44,371,2297.4
E08000009,Trafford,ltla,2022-01-01,60+,58,814,1494.7
E08000009,Trafford,ltla,2022-01-01,60_64,21,275,2112.9
E08000009,Trafford,ltla,2022-01-01,65_69,7,170,1572.6
E08000009,Trafford,ltla,2022-01-01,70_74,12,137,1283.6
E08000009,Trafford,ltla,2022-01-01,75_79,5,85,1093.5
E08000009,Trafford,ltla,2022-01-01,80_84,5,58,966.7
E08000009,Trafford,ltla,2022-01-01,85_89,4,52,1374.6
E08000009,Trafford,ltla,2022-01-01,90+,4,37,1539.1
E08000009,Trafford,ltla,2022-01-01,unassigned,0,2,NA
E08000009,Trafford,ltla,2021-12-31,00_04,15,98,696.9
E08000009,Trafford,ltla,2021-12-31,00_59,636,4780,2610.3
E08000009,Trafford,ltla,2021-12-31,05_09,36,248,1497.8
E08000009,Trafford,ltla,2021-12-31,10_14,35,294,1737.9
E08000009,Trafford,ltla,2021-12-31,15_19,37,313,2296.4
E08000009,Trafford,ltla,2021-12-31,20_24,56,462,4394.1
E08000009,Trafford,ltla,2021-12-31,25_29,66,533,4258.5
E08000009,Trafford,ltla,2021-12-31,30_34,64,542,3768.6
E08000009,Trafford,ltla,2021-12-31,35_39,84,568,3304.8
E08000009,Trafford,ltla,2021-12-31,40_44,72,514,2987.5
E08000009,Trafford,ltla,2021-12-31,45_49,63,481,2815.5
E08000009,Trafford,ltla,2021-12-31,50_54,45,384,2270
E08000009,Trafford,ltla,2021-12-31,55_59,63,343,2124
E08000009,Trafford,ltla,2021-12-31,60+,123,790,1450.7
E08000009,Trafford,ltla,2021-12-31,60_64,39,266,2043.8
E08000009,Trafford,ltla,2021-12-31,65_69,31,171,1581.9
E08000009,Trafford,ltla,2021-12-31,70_74,21,131,1227.4
E08000009,Trafford,ltla,2021-12-31,75_79,16,85,1093.5
E08000009,Trafford,ltla,2021-12-31,80_84,7,55,916.7
E08000009,Trafford,ltla,2021-12-31,85_89,8,49,1295.3
E08000009,Trafford,ltla,2021-12-31,90+,1,33,1372.7
E08000009,Trafford,ltla,2021-12-31,unassigned,1,2,NA
E08000009,Trafford,ltla,2021-12-30,00_04,19,96,682.6
E08000009,Trafford,ltla,2021-12-30,00_59,788,4802,2622.3
E08000009,Trafford,ltla,2021-12-30,05_09,31,253,1528
E08000009,Trafford,ltla,2021-12-30,10_14,37,321,1897.5
E08000009,Trafford,ltla,2021-12-30,15_19,45,331,2428.5
E08000009,Trafford,ltla,2021-12-30,20_24,87,460,4375.1
E08000009,Trafford,ltla,2021-12-30,25_29,89,538,4298.5
E08000009,Trafford,ltla,2021-12-30,30_34,99,560,3893.8
E08000009,Trafford,ltla,2021-12-30,35_39,93,547,3182.6
E08000009,Trafford,ltla,2021-12-30,40_44,80,501,2911.9
E08000009,Trafford,ltla,2021-12-30,45_49,69,480,2809.6
E08000009,Trafford,ltla,2021-12-30,50_54,78,398,2352.8
E08000009,Trafford,ltla,2021-12-30,55_59,61,317,1963
E08000009,Trafford,ltla,2021-12-30,60+,129,746,1369.9
E08000009,Trafford,ltla,2021-12-30,60_64,40,253,1943.9
E08000009,Trafford,ltla,2021-12-30,65_69,27,156,1443.1
E08000009,Trafford,ltla,2021-12-30,70_74,22,126,1180.5
E08000009,Trafford,ltla,2021-12-30,75_79,17,80,1029.2
E08000009,Trafford,ltla,2021-12-30,80_84,11,54,900
E08000009,Trafford,ltla,2021-12-30,85_89,9,44,1163.1
E08000009,Trafford,ltla,2021-12-30,90+,3,33,1372.7
E08000009,Trafford,ltla,2021-12-30,unassigned,0,2,NA
E08000009,Trafford,ltla,2021-12-29,00_04,19,90,640
E08000009,Trafford,ltla,2021-12-29,00_59,1048,4788,2614.7
E08000009,Trafford,ltla,2021-12-29,05_09,47,267,1612.5
E08000009,Trafford,ltla,2021-12-29,10_14,65,341,2015.7
E08000009,Trafford,ltla,2021-12-29,15_19,77,345,2531.2
E08000009,Trafford,ltla,2021-12-29,20_24,105,463,4403.7
E08000009,Trafford,ltla,2021-12-29,25_29,141,554,4426.3
E08000009,Trafford,ltla,2021-12-29,30_34,115,546,3796.4
E08000009,Trafford,ltla,2021-12-29,35_39,104,542,3153.5
E08000009,Trafford,ltla,2021-12-29,40_44,115,487,2830.6
E08000009,Trafford,ltla,2021-12-29,45_49,105,480,2809.6
E08000009,Trafford,ltla,2021-12-29,50_54,93,365,2157.7
E08000009,Trafford,ltla,2021-12-29,55_59,62,308,1907.2
E08000009,Trafford,ltla,2021-12-29,60+,198,681,1250.5
E08000009,Trafford,ltla,2021-12-29,60_64,68,232,1782.6
E08000009,Trafford,ltla,2021-12-29,65_69,34,145,1341.4
E08000009,Trafford,ltla,2021-12-29,70_74,30,116,1086.9
E08000009,Trafford,ltla,2021-12-29,75_79,21,73,939.1
E08000009,Trafford,ltla,2021-12-29,80_84,16,46,766.7
E08000009,Trafford,ltla,2021-12-29,85_89,14,39,1030.9
E08000009,Trafford,ltla,2021-12-29,90+,15,30,1247.9
E08000009,Trafford,ltla,2021-12-29,unassigned,1,2,NA
E08000009,Trafford,ltla,2021-12-28,00_04,14,81,576
E08000009,Trafford,ltla,2021-12-28,00_59,798,4511,2463.4
E08000009,Trafford,ltla,2021-12-28,05_09,43,278,1678.9
E08000009,Trafford,ltla,2021-12-28,10_14,44,328,1938.9
E08000009,Trafford,ltla,2021-12-28,15_19,51,328,2406.5
E08000009,Trafford,ltla,2021-12-28,20_24,65,424,4032.7
E08000009,Trafford,ltla,2021-12-28,25_29,94,491,3923
E08000009,Trafford,ltla,2021-12-28,30_34,107,531,3692.1
E08000009,Trafford,ltla,2021-12-28,35_39,80,558,3246.6
E08000009,Trafford,ltla,2021-12-28,40_44,94,458,2662
E08000009,Trafford,ltla,2021-12-28,45_49,84,425,2487.7
E08000009,Trafford,ltla,2021-12-28,50_54,61,324,1915.3
E08000009,Trafford,ltla,2021-12-28,55_59,61,285,1764.8
E08000009,Trafford,ltla,2021-12-28,60+,141,563,1033.8
E08000009,Trafford,ltla,2021-12-28,60_64,47,204,1567.4
E08000009,Trafford,ltla,2021-12-28,65_69,31,124,1147.1
E08000009,Trafford,ltla,2021-12-28,70_74,29,98,918.2
E08000009,Trafford,ltla,2021-12-28,75_79,11,64,823.4
E08000009,Trafford,ltla,2021-12-28,80_84,7,31,516.7
E08000009,Trafford,ltla,2021-12-28,85_89,7,27,713.7
E08000009,Trafford,ltla,2021-12-28,90+,9,15,624
E08000009,Trafford,ltla,2021-12-28,unassigned,0,1,NA
E08000009,Trafford,ltla,2021-12-27,00_04,16,79,561.8
E08000009,Trafford,ltla,2021-12-27,00_59,758,4415,2411
E08000009,Trafford,ltla,2021-12-27,05_09,44,273,1648.7
E08000009,Trafford,ltla,2021-12-27,10_14,55,330,1950.7
E08000009,Trafford,ltla,2021-12-27,15_19,48,316,2318.4
E08000009,Trafford,ltla,2021-12-27,20_24,79,455,4327.6
E08000009,Trafford,ltla,2021-12-27,25_29,68,475,3795.1
E08000009,Trafford,ltla,2021-12-27,30_34,90,511,3553.1
E08000009,Trafford,ltla,2021-12-27,35_39,107,561,3264.1
E08000009,Trafford,ltla,2021-12-27,40_44,86,446,2592.3
E08000009,Trafford,ltla,2021-12-27,45_49,68,396,2318
E08000009,Trafford,ltla,2021-12-27,50_54,51,307,1814.8
E08000009,Trafford,ltla,2021-12-27,55_59,46,266,1647.2
E08000009,Trafford,ltla,2021-12-27,60+,108,473,868.6
E08000009,Trafford,ltla,2021-12-27,60_64,38,181,1390.7
E08000009,Trafford,ltla,2021-12-27,65_69,25,102,943.6
E08000009,Trafford,ltla,2021-12-27,70_74,16,77,721.4
E08000009,Trafford,ltla,2021-12-27,75_79,11,56,720.4
E08000009,Trafford,ltla,2021-12-27,80_84,6,29,483.3
E08000009,Trafford,ltla,2021-12-27,85_89,7,22,581.5
E08000009,Trafford,ltla,2021-12-27,90+,5,6,249.6
E08000009,Trafford,ltla,2021-12-27,unassigned,0,1,NA
E08000009,Trafford,ltla,2021-12-26,00_04,6,74,526.2
E08000009,Trafford,ltla,2021-12-26,00_59,426,4312,2354.7
E08000009,Trafford,ltla,2021-12-26,05_09,33,276,1666.9
E08000009,Trafford,ltla,2021-12-26,10_14,26,334,1974.3
E08000009,Trafford,ltla,2021-12-26,15_19,27,313,2296.4
E08000009,Trafford,ltla,2021-12-26,20_24,39,433,4118.3
E08000009,Trafford,ltla,2021-12-26,25_29,45,479,3827.1
E08000009,Trafford,ltla,2021-12-26,30_34,37,519,3608.7
